Latitude	Longitude	Name
43.6814	-79.3325	The Beer Store
43.8296	-79.307	The Beer Store
43.8628	-79.3032	The Beer Store
43.6672	-79.3447	The Beer Store
43.6946	-79.3431	The Beer Store
43.7208	-79.3389	The Beer Store
43.7939	-79.3278	The Beer Store
43.7321	-79.343	The Beer Store
43.658	-79.3569	The Beer Store
43.7051	-79.3496	The Beer Store
43.6664	-79.3688	The Beer Store
43.6617	-79.3702	The Beer Store
43.7864	-79.352	The Beer Store
43.69402	-79.44141	The Beer Store
45.02241	-79.60257	The Beer Store
44.772322	-79.936762	The Beer Store
43.04412	-79.29045	The Beer Store
43.6665	-79.3813	The Beer Store
43.6384	-79.3884	The Beer Store
43.712	-79.3774	The Beer Store
43.1665	-79.4764	The Beer Store
43.6799	-79.3903	The Beer Store
43.647	-79.4051	The Beer Store
43.6654	-79.4031	The Beer Store
43.6555	-79.4073	The Beer Store
43.6728	-79.416	The Beer Store
43.7639	-79.4	The Beer Store
43.6494	-79.4225	The Beer Store
43.6438	-79.4332	The Beer Store
43.6559	-79.4338	The Beer Store
